-5.0, -0.00997, -5.0
-4.0, 0.04743, -5.0
-3.0, -0.02765, -5.0
-2.0, -0.05530, -5.0
-1.0, -0.01911, -5.0
0.0, 0.00000, -5.0
1.0, -0.01911, -5.0
2.0, -0.05530, -5.0
3.0, -0.02765, -5.0
4.0, 0.04743, -5.0
5.0, -0.00997, -5.0
-5.0, 0.04743, -4.0
-4.0, -0.04958, -4.0
-3.0, 0.00000, -4.0
-2.0, 0.07090, -4.0
-1.0, 0.02912, -4.0
0.0, -0.00000, -4.0
1.0, 0.02912, -4.0
2.0, 0.07090, -4.0
3.0, 0.00000, -4.0
4.0, -0.04958, -4.0
5.0, 0.04743, -4.0
-5.0, -0.02765, -3.0
-4.0, 0.00000, -3.0
-3.0, 0.05181, -3.0
-2.0, -0.08347, -3.0
-1.0, -0.04912, -3.0
0.0, 0.00000, -3.0
1.0, -0.04912, -3.0
2.0, -0.08347, -3.0
3.0, 0.05181, -3.0
4.0, 0.00000, -3.0
5.0, -0.02765, -3.0
-5.0, 0.06720, -2.0
-4.0, -0.07227, -2.0
-3.0, 0.00000, -2.0
-2.0, 0.09229, -2.0
-1.0, 0.03568, -2.0
0.0, -0.00000, -2.0
1.0, 0.03568, -2.0
2.0, 0.09229, -2.0
3.0, 0.00000, -2.0
4.0, -0.07227, -2.0
5.0, 0.06720, -2.0
-5.0, -0.03751, -1.0
-4.0, 0.02912, -1.0
-3.0, -0.04912, -1.0
-2.0, 0.09616, -1.0
-1.0, -0.21695, -1.0
0.0, 0.00000, -1.0
1.0, -0.21695, -1.0
2.0, 0.09616, -1.0
3.0, -0.04912, -1.0
4.0, 0.02912, -1.0
5.0, -0.03751, -1.0
-5.0, 0.07791, 0.0
-4.0, -0.08415, 0.0
-3.0, 0.00000, 0.0
-2.0, 0.10047, 0.0
-1.0, 0.03946, 0.0
0.0, 1.00000, 0.0
1.0, 0.03946, 0.0
2.0, 0.10047, 0.0
3.0, 0.00000, 0.0
4.0, -0.08415, 0.0
5.0, 0.07791, 0.0
-5.0, -0.03751, 1.0
-4.0, 0.02912, 1.0
-3.0, -0.04912, 1.0
-2.0, 0.09616, 1.0
-1.0, -0.21695, 1.0
0.0, 0.00000, 1.0
1.0, -0.21695, 1.0
2.0, 0.09616, 1.0
3.0, -0.04912, 1.0
4.0, 0.02912, 1.0
5.0, -0.03751, 1.0
-5.0, 0.06720, 2.0
-4.0, -0.07227, 2.0
-3.0, 0.00000, 2.0
-2.0, 0.09229, 2.0
-1.0, 0.03568, 2.0
0.0, -0.00000, 2.0
1.0, 0.03568, 2.0
2.0, 0.09229, 2.0
3.0, 0.00000, 2.0
4.0, -0.07227, 2.0
5.0, 0.06720, 2.0
-5.0, -0.02765, 3.0
-4.0, 0.00000, 3.0
-3.0, 0.05181, 3.0
-2.0, -0.08347, 3.0
-1.0, -0.04912, 3.0
0.0, 0.00000, 3.0
1.0, -0.04912, 3.0
2.0, -0.08347, 3.0
3.0, 0.05181, 3.0
4.0, 0.00000, 3.0
5.0, -0.02765, 3.0
-5.0, 0.04743, 4.0
-4.0, -0.04958, 4.0
-3.0, 0.00000, 4.0
-2.0, 0.07090, 4.0
-1.0, 0.02912, 4.0
0.0, -0.00000, 4.0
1.0, 0.02912, 4.0
2.0, 0.07090, 4.0
3.0, 0.00000, 4.0
4.0, -0.04958, 4.0
5.0, 0.04743, 4.0
-5.0, -0.00997, 5.0
-4.0, 0.04743, 5.0
-3.0, -0.02765, 5.0
-2.0, -0.05530, 5.0
-1.0, -0.01911, 5.0
0.0, 0.00000, 5.0
1.0, -0.01911, 5.0
2.0, -0.05530, 5.0
3.0, -0.02765, 5.0
4.0, 0.04743, 5.0
5.0, -0.00997, 5.0
